Pressao inicial;Pressao final;Deslocamento;Toxicidade de A
0.5;0.7;6;0.65
0.6;0.7;6;0.675
0.7;0.7;6;0.7
0.8;0.7;6;0.725
0.9;0.7;6;0.75
1;0.7;6;0.775
0;0.8;6;0.6
0.1;0.8;6;0.625
0.2;0.8;6;0.65
0.3;0.8;6;0.675
0.4;0.8;6;0.7
0.5;0.8;6;0.725
0.6;0.8;6;0.75
0.7;0.8;6;0.775
0.8;0.8;6;0.8
0.9;0.8;6;0.825
1;0.8;6;0.85
0;0.9;6;0.675
0.1;0.9;6;0.7
0.2;0.9;6;0.725
0.3;0.9;6;0.75
0.4;0.9;6;0.775
0.5;0.9;6;0.8
0.6;0.9;6;0.825
0.7;0.9;6;0.85
0.8;0.9;6;0.875
0.9;0.9;6;0.9
1;0.9;6;0.925
0;1;6;0.75
0.1;1;6;0.775
0.2;1;6;0.8
0.3;1;6;0.825
0.4;1;6;0.85
0.5;1;6;0.875
0.6;1;6;0.9
0.7;1;6;0.925
0.8;1;6;0.95
0.9;1;6;0.975
1;1;6;1
0;0;6.2;0
0.1;0;6.2;0.0225
0.2;0;6.2;0.045
0.3;0;6.2;0.0675
0.4;0;6.2;0.09
0.5;0;6.2;0.1125
0.6;0;6.2;0.135
0.7;0;6.2;0.1575
0.8;0;6.2;0.18
0.9;0;6.2;0.2025
1;0;6.2;0.225
0;0.1;6.2;0.0775
0.1;0.1;6.2;0.1
0.2;0.1;6.2;0.1225
0.3;0.1;6.2;0.145
0.4;0.1;6.2;0.1675
0.5;0.1;6.2;0.19
0.6;0.1;6.2;0.2125
0.7;0.1;6.2;0.235
0.8;0.1;6.2;0.2575
0.9;0.1;6.2;0.28
1;0.1;6.2;0.3025
0;0.2;6.2;0.155
0.1;0.2;6.2;0.1775
0.2;0.2;6.2;0.2
0.3;0.2;6.2;0.2225
0.4;0.2;6.2;0.245
0.5;0.2;6.2;0.2675
0.6;0.2;6.2;0.29
0.7;0.2;6.2;0.3125
0.8;0.2;6.2;0.335
0.9;0.2;6.2;0.3575
1;0.2;6.2;0.38
0;0.3;6.2;0.2325
0.1;0.3;6.2;0.255
0.2;0.3;6.2;0.2775
0.3;0.3;6.2;0.3
0.4;0.3;6.2;0.3225
0.5;0.3;6.2;0.345
0.6;0.3;6.2;0.3675
0.7;0.3;6.2;0.39
0.8;0.3;6.2;0.4125
0.9;0.3;6.2;0.435
1;0.3;6.2;0.4575
0;0.4;6.2;0.31
0.1;0.4;6.2;0.3325
0.2;0.4;6.2;0.355
0.3;0.4;6.2;0.3775
0.4;0.4;6.2;0.4
0.5;0.4;6.2;0.4225
0.6;0.4;6.2;0.445
0.7;0.4;6.2;0.4675
0.8;0.4;6.2;0.49
0.9;0.4;6.2;0.5125
1;0.4;6.2;0.535
0;0.5;6.2;0.3875
0.1;0.5;6.2;0.41
0.2;0.5;6.2;0.4325
0.3;0.5;6.2;0.455
0.4;0.5;6.2;0.4775
0.5;0.5;6.2;0.5
0.6;0.5;6.2;0.5225
0.7;0.5;6.2;0.545
0.8;0.5;6.2;0.5675
0.9;0.5;6.2;0.59
1;0.5;6.2;0.6125
0;0.6;6.2;0.465
0.1;0.6;6.2;0.4875
0.2;0.6;6.2;0.51
0.3;0.6;6.2;0.5325
0.4;0.6;6.2;0.555
0.5;0.6;6.2;0.5775
0.6;0.6;6.2;0.6
0.7;0.6;6.2;0.6225
0.8;0.6;6.2;0.645
0.9;0.6;6.2;0.6675
1;0.6;6.2;0.69
0;0.7;6.2;0.5425
0.1;0.7;6.2;0.565
0.2;0.7;6.2;0.5875
0.3;0.7;6.2;0.61
0.4;0.7;6.2;0.6325
0.5;0.7;6.2;0.655
0.6;0.7;6.2;0.6775
0.7;0.7;6.2;0.7
0.8;0.7;6.2;0.7225
0.9;0.7;6.2;0.745
1;0.7;6.2;0.7675
0;0.8;6.2;0.62
0.1;0.8;6.2;0.6425
0.2;0.8;6.2;0.665
0.3;0.8;6.2;0.6875
0.4;0.8;6.2;0.71
0.5;0.8;6.2;0.7325
0.6;0.8;6.2;0.755
0.7;0.8;6.2;0.7775
0.8;0.8;6.2;0.8
0.9;0.8;6.2;0.8225
1;0.8;6.2;0.845
0;0.9;6.2;0.6975
0.1;0.9;6.2;0.72
0.2;0.9;6.2;0.7425
0.3;0.9;6.2;0.765
0.4;0.9;6.2;0.7875
0.5;0.9;6.2;0.81
0.6;0.9;6.2;0.8325
0.7;0.9;6.2;0.855
0.8;0.9;6.2;0.8775
0.9;0.9;6.2;0.9
1;0.9;6.2;0.9225
0;1;6.2;0.775
0.1;1;6.2;0.7975
0.2;1;6.2;0.82
0.3;1;6.2;0.8425
0.4;1;6.2;0.865
0.5;1;6.2;0.8875
0.6;1;6.2;0.91
0.7;1;6.2;0.9325
0.8;1;6.2;0.955
0.9;1;6.2;0.9775
1;1;6.2;1
0;0;6.4;0
0.1;0;6.4;0.02
0.2;0;6.4;0.04
0.3;0;6.4;0.06
0.4;0;6.4;0.08
0.5;0;6.4;0.1
0.6;0;6.4;0.12
0.7;0;6.4;0.14
0.8;0;6.4;0.16
0.9;0;6.4;0.18
1;0;6.4;0.2
0;0.1;6.4;0.08
0.1;0.1;6.4;0.1
0.2;0.1;6.4;0.12
0.3;0.1;6.4;0.14
0.4;0.1;6.4;0.16
0.5;0.1;6.4;0.18
0.6;0.1;6.4;0.2
0.7;0.1;6.4;0.22
0.8;0.1;6.4;0.24
0.9;0.1;6.4;0.26
1;0.1;6.4;0.28
0;0.2;6.4;0.16
0.1;0.2;6.4;0.18
0.2;0.2;6.4;0.2
0.3;0.2;6.4;0.22
0.4;0.2;6.4;0.24
0.5;0.2;6.4;0.26
0.6;0.2;6.4;0.28
0.7;0.2;6.4;0.3
0.8;0.2;6.4;0.32
0.9;0.2;6.4;0.34
1;0.2;6.4;0.36
0;0.3;6.4;0.24
0.1;0.3;6.4;0.26
0.2;0.3;6.4;0.28
0.3;0.3;6.4;0.3
0.4;0.3;6.4;0.32
0.5;0.3;6.4;0.34
0.6;0.3;6.4;0.36
0.7;0.3;6.4;0.38
0.8;0.3;6.4;0.4
0.9;0.3;6.4;0.42
1;0.3;6.4;0.44
0;0.4;6.4;0.32
0.1;0.4;6.4;0.34
0.2;0.4;6.4;0.36
0.3;0.4;6.4;0.38
0.4;0.4;6.4;0.4
0.5;0.4;6.4;0.42
0.6;0.4;6.4;0.44
0.7;0.4;6.4;0.46
0.8;0.4;6.4;0.48
0.9;0.4;6.4;0.5
1;0.4;6.4;0.52
0;0.5;6.4;0.4
0.1;0.5;6.4;0.42
0.2;0.5;6.4;0.44
0.3;0.5;6.4;0.46
0.4;0.5;6.4;0.48
0.5;0.5;6.4;0.5
0.6;0.5;6.4;0.52
0.7;0.5;6.4;0.54
0.8;0.5;6.4;0.56
0.9;0.5;6.4;0.58
1;0.5;6.4;0.6
0;0.6;6.4;0.48
0.1;0.6;6.4;0.5
0.2;0.6;6.4;0.52
0.3;0.6;6.4;0.54
0.4;0.6;6.4;0.56
0.5;0.6;6.4;0.58
0.6;0.6;6.4;0.6
0.7;0.6;6.4;0.62
0.8;0.6;6.4;0.64
0.9;0.6;6.4;0.66
1;0.6;6.4;0.68
0;0.7;6.4;0.56
0.1;0.7;6.4;0.58
0.2;0.7;6.4;0.6
0.3;0.7;6.4;0.62
0.4;0.7;6.4;0.64
0.5;0.7;6.4;0.66
0.6;0.7;6.4;0.68
0.7;0.7;6.4;0.7
0.8;0.7;6.4;0.72
0.9;0.7;6.4;0.74
1;0.7;6.4;0.76
0;0.8;6.4;0.64
0.1;0.8;6.4;0.66
0.2;0.8;6.4;0.68
0.3;0.8;6.4;0.7
0.4;0.8;6.4;0.72
0.5;0.8;6.4;0.74
0.6;0.8;6.4;0.76
0.7;0.8;6.4;0.78
0.8;0.8;6.4;0.8
0.9;0.8;6.4;0.82
1;0.8;6.4;0.84
0;0.9;6.4;0.72
0.1;0.9;6.4;0.74
0.2;0.9;6.4;0.76
0.3;0.9;6.4;0.78
0.4;0.9;6.4;0.8
0.5;0.9;6.4;0.82
0.6;0.9;6.4;0.84
0.7;0.9;6.4;0.86
0.8;0.9;6.4;0.88
0.9;0.9;6.4;0.9
1;0.9;6.4;0.92
0;1;6.4;0.8
0.1;1;6.4;0.82
0.2;1;6.4;0.84
0.3;1;6.4;0.86
0.4;1;6.4;0.88
0.5;1;6.4;0.9
0.6;1;6.4;0.92
0.7;1;6.4;0.94
0.8;1;6.4;0.96
0.9;1;6.4;0.98
1;1;6.4;1
0;0;6.6;0
0.1;0;6.6;0.0175
0.2;0;6.6;0.035
0.3;0;6.6;0.0525
0.4;0;6.6;0.07
0.5;0;6.6;0.0875
0.6;0;6.6;0.105
0.7;0;6.6;0.1225
0.8;0;6.6;0.14
0.9;0;6.6;0.1575
1;0;6.6;0.175
0;0.1;6.6;0.0825
0.1;0.1;6.6;0.1
0.2;0.1;6.6;0.1175
0.3;0.1;6.6;0.135
0.4;0.1;6.6;0.1525
0.5;0.1;6.6;0.17
0.6;0.1;6.6;0.1875
0.7;0.1;6.6;0.205
0.8;0.1;6.6;0.2225
0.9;0.1;6.6;0.24
1;0.1;6.6;0.2575
0;0.2;6.6;0.165
0.1;0.2;6.6;0.1825
0.2;0.2;6.6;0.2
0.3;0.2;6.6;0.2175
0.4;0.2;6.6;0.235
0.5;0.2;6.6;0.2525
0.6;0.2;6.6;0.27
0.7;0.2;6.6;0.2875
0.8;0.2;6.6;0.305
0.9;0.2;6.6;0.3225
1;0.2;6.6;0.34
0;0.3;6.6;0.2475
0.1;0.3;6.6;0.265
0.2;0.3;6.6;0.2825
0.3;0.3;6.6;0.3
0.4;0.3;6.6;0.3175
0.5;0.3;6.6;0.335
0.6;0.3;6.6;0.3525
0.7;0.3;6.6;0.37
0.8;0.3;6.6;0.3875
0.9;0.3;6.6;0.405
1;0.3;6.6;0.4225
0;0.4;6.6;0.33
0.1;0.4;6.6;0.3475
0.2;0.4;6.6;0.365
0.3;0.4;6.6;0.3825
0.4;0.4;6.6;0.4
0.5;0.4;6.6;0.4175
0.6;0.4;6.6;0.435
0.7;0.4;6.6;0.4525
0.8;0.4;6.6;0.47
0.9;0.4;6.6;0.4875
1;0.4;6.6;0.505
0;0.5;6.6;0.4125
0.1;0.5;6.6;0.43
0.2;0.5;6.6;0.4475
0.3;0.5;6.6;0.465
0.4;0.5;6.6;0.4825
0.5;0.5;6.6;0.5
0.6;0.5;6.6;0.5175
0.7;0.5;6.6;0.535
0.8;0.5;6.6;0.5525
0.9;0.5;6.6;0.57
1;0.5;6.6;0.5875
0;0.6;6.6;0.495
0.1;0.6;6.6;0.5125
0.2;0.6;6.6;0.53
0.3;0.6;6.6;0.5475
0.4;0.6;6.6;0.565
0.5;0.6;6.6;0.5825
0.6;0.6;6.6;0.6
0.7;0.6;6.6;0.6175
0.8;0.6;6.6;0.635
0.9;0.6;6.6;0.6525
1;0.6;6.6;0.67
0;0.7;6.6;0.5775
0.1;0.7;6.6;0.595
0.2;0.7;6.6;0.6125
0.3;0.7;6.6;0.63
0.4;0.7;6.6;0.6475
0.5;0.7;6.6;0.665
0.6;0.7;6.6;0.6825
0.7;0.7;6.6;0.7
0.8;0.7;6.6;0.7175
0.9;0.7;6.6;0.735
1;0.7;6.6;0.7525
0;0.8;6.6;0.66
0.1;0.8;6.6;0.6775
0.2;0.8;6.6;0.695
0.3;0.8;6.6;0.7125
0.4;0.8;6.6;0.73
0.5;0.8;6.6;0.7475
0.6;0.8;6.6;0.765
0.7;0.8;6.6;0.7825
0.8;0.8;6.6;0.8
0.9;0.8;6.6;0.8175
1;0.8;6.6;0.835
0;0.9;6.6;0.7425
0.1;0.9;6.6;0.76
0.2;0.9;6.6;0.7775
0.3;0.9;6.6;0.795
0.4;0.9;6.6;0.8125
0.5;0.9;6.6;0.83
0.6;0.9;6.6;0.8475
0.7;0.9;6.6;0.865
0.8;0.9;6.6;0.8825
0.9;0.9;6.6;0.9
1;0.9;6.6;0.9175
0;1;6.6;0.825
0.1;1;6.6;0.8425
0.2;1;6.6;0.86
0.3;1;6.6;0.8775
0.4;1;6.6;0.895
0.5;1;6.6;0.9125
0.6;1;6.6;0.93
0.7;1;6.6;0.9475
0.8;1;6.6;0.965
0.9;1;6.6;0.9825
1;1;6.6;1
0;0;6.8;0
0.1;0;6.8;0.015
0.2;0;6.8;0.03
0.3;0;6.8;0.045
0.4;0;6.8;0.06
0.5;0;6.8;0.075
0.6;0;6.8;0.09
0.7;0;6.8;0.105
0.8;0;6.8;0.12
0.9;0;6.8;0.135
1;0;6.8;0.15
0;0.1;6.8;0.085
0.1;0.1;6.8;0.1
0.2;0.1;6.8;0.115
0.3;0.1;6.8;0.13
0.4;0.1;6.8;0.145
0.5;0.1;6.8;0.16
0.6;0.1;6.8;0.175
0.7;0.1;6.8;0.19
0.8;0.1;6.8;0.205
0.9;0.1;6.8;0.22
1;0.1;6.8;0.235
0;0.2;6.8;0.17
0.1;0.2;6.8;0.185
0.2;0.2;6.8;0.2
0.3;0.2;6.8;0.215
0.4;0.2;6.8;0.23
0.5;0.2;6.8;0.245
0.6;0.2;6.8;0.26
0.7;0.2;6.8;0.275
0.8;0.2;6.8;0.29
0.9;0.2;6.8;0.305
1;0.2;6.8;0.32
0;0.3;6.8;0.255
0.1;0.3;6.8;0.27
0.2;0.3;6.8;0.285
0.3;0.3;6.8;0.3
0.4;0.3;6.8;0.315
0.5;0.3;6.8;0.33
0.6;0.3;6.8;0.345
0.7;0.3;6.8;0.36
0.8;0.3;6.8;0.375
0.9;0.3;6.8;0.39
1;0.3;6.8;0.405
0;0.4;6.8;0.34
0.1;0.4;6.8;0.355
0.2;0.4;6.8;0.37
0.3;0.4;6.8;0.385
0.4;0.4;6.8;0.4
0.5;0.4;6.8;0.415
0.6;0.4;6.8;0.43
0.7;0.4;6.8;0.445
0.8;0.4;6.8;0.46
0.9;0.4;6.8;0.475
1;0.4;6.8;0.49
0;0.5;6.8;0.425
0.1;0.5;6.8;0.44
0.2;0.5;6.8;0.455
0.3;0.5;6.8;0.47
0.4;0.5;6.8;0.485
0.5;0.5;6.8;0.5
0.6;0.5;6.8;0.515
0.7;0.5;6.8;0.53
0.8;0.5;6.8;0.545
0.9;0.5;6.8;0.56
1;0.5;6.8;0.575
0;0.6;6.8;0.51
0.1;0.6;6.8;0.525
0.2;0.6;6.8;0.54
0.3;0.6;6.8;0.555
0.4;0.6;6.8;0.57
0.5;0.6;6.8;0.585
0.6;0.6;6.8;0.6
0.7;0.6;6.8;0.615
0.8;0.6;6.8;0.63
0.9;0.6;6.8;0.645
1;0.6;6.8;0.66
0;0.7;6.8;0.595
0.1;0.7;6.8;0.61
0.2;0.7;6.8;0.625
0.3;0.7;6.8;0.64
0.4;0.7;6.8;0.655
0.5;0.7;6.8;0.67
0.6;0.7;6.8;0.685
0.7;0.7;6.8;0.7
0.8;0.7;6.8;0.715
0.9;0.7;6.8;0.73
1;0.7;6.8;0.745
0;0.8;6.8;0.68
0.1;0.8;6.8;0.695
0.2;0.8;6.8;0.71
0.3;0.8;6.8;0.725
0.4;0.8;6.8;0.74
0.5;0.8;6.8;0.755
0.6;0.8;6.8;0.77
0.7;0.8;6.8;0.785
0.8;0.8;6.8;0.8
0.9;0.8;6.8;0.815
1;0.8;6.8;0.83
0;0.9;6.8;0.765
0.1;0.9;6.8;0.78
0.2;0.9;6.8;0.795
0.3;0.9;6.8;0.81
0.4;0.9;6.8;0.825
0.5;0.9;6.8;0.84
0.6;0.9;6.8;0.855
0.7;0.9;6.8;0.87
0.8;0.9;6.8;0.885
0.9;0.9;6.8;0.9
1;0.9;6.8;0.915
0;1;6.8;0.85
0.1;1;6.8;0.865
0.2;1;6.8;0.88
0.3;1;6.8;0.895
0.4;1;6.8;0.91
0.5;1;6.8;0.925
0.6;1;6.8;0.94
0.7;1;6.8;0.955
0.8;1;6.8;0.97
0.9;1;6.8;0.985
1;1;6.8;1
0;0;7;0
0.1;0;7;0.0125
0.2;0;7;0.025
0.3;0;7;0.0375
0.4;0;7;0.05
0.5;0;7;0.0625
0.6;0;7;0.075
0.7;0;7;0.0875
0.8;0;7;0.1
0.9;0;7;0.1125
1;0;7;0.125
0;0.1;7;0.0875
0.1;0.1;7;0.1
0.2;0.1;7;0.1125
0.3;0.1;7;0.125
0.4;0.1;7;0.1375
0.5;0.1;7;0.15
0.6;0.1;7;0.1625
0.7;0.1;7;0.175
0.8;0.1;7;0.1875
0.9;0.1;7;0.2
1;0.1;7;0.2125
0;0.2;7;0.175
0.1;0.2;7;0.1875
0.2;0.2;7;0.2
0.3;0.2;7;0.2125
0.4;0.2;7;0.225
0.5;0.2;7;0.2375
0.6;0.2;7;0.25
0.7;0.2;7;0.2625
0.8;0.2;7;0.275
0.9;0.2;7;0.2875
1;0.2;7;0.3
0;0.3;7;0.2625
0.1;0.3;7;0.275
0.2;0.3;7;0.2875
0.3;0.3;7;0.3
0.4;0.3;7;0.3125
0.5;0.3;7;0.325
0.6;0.3;7;0.3375
0.7;0.3;7;0.35
0.8;0.3;7;0.3625
0.9;0.3;7;0.375
1;0.3;7;0.3875
0;0.4;7;0.35
0.1;0.4;7;0.3625
0.2;0.4;7;0.375
0.3;0.4;7;0.3875
0.4;0.4;7;0.4
0.5;0.4;7;0.4125
0.6;0.4;7;0.425
0.7;0.4;7;0.4375
0.8;0.4;7;0.45
0.9;0.4;7;0.4625
1;0.4;7;0.475
0;0.5;7;0.4375
0.1;0.5;7;0.45
0.2;0.5;7;0.4625
0.3;0.5;7;0.475
0.4;0.5;7;0.4875
0.5;0.5;7;0.5
0.6;0.5;7;0.5125
0.7;0.5;7;0.525
0.8;0.5;7;0.5375
0.9;0.5;7;0.55
1;0.5;7;0.5625
0;0.6;7;0.525
0.1;0.6;7;0.5375
0.2;0.6;7;0.55
0.3;0.6;7;0.5625
0.4;0.6;7;0.575
0.5;0.6;7;0.5875
0.6;0.6;7;0.6
0.7;0.6;7;0.6125
0.8;0.6;7;0.625
0.9;0.6;7;0.6375
1;0.6;7;0.65
0;0.7;7;0.6125
0.1;0.7;7;0.625
0.2;0.7;7;0.6375
0.3;0.7;7;0.65
0.4;0.7;7;0.6625
0.5;0.7;7;0.675
0.6;0.7;7;0.6875
0.7;0.7;7;0.7
0.8;0.7;7;0.7125
0.9;0.7;7;0.725
1;0.7;7;0.7375
0;0.8;7;0.7
0.1;0.8;7;0.7125
0.2;0.8;7;0.725
0.3;0.8;7;0.7375
0.4;0.8;7;0.75
0.5;0.8;7;0.7625
0.6;0.8;7;0.775
0.7;0.8;7;0.7875
0.8;0.8;7;0.8
0.9;0.8;7;0.8125
1;0.8;7;0.825
0;0.9;7;0.7875
0.1;0.9;7;0.8
0.2;0.9;7;0.8125
0.3;0.9;7;0.825
0.4;0.9;7;0.8375
0.5;0.9;7;0.85
0.6;0.9;7;0.8625
0.7;0.9;7;0.875
0.8;0.9;7;0.8875
0.9;0.9;7;0.9
1;0.9;7;0.9125
0;1;7;0.875
0.1;1;7;0.8875
0.2;1;7;0.9
0.3;1;7;0.9125
0.4;1;7;0.925
0.5;1;7;0.9375
0.6;1;7;0.95
0.7;1;7;0.9625
0.8;1;7;0.975
0.9;1;7;0.9875
1;1;7;1
0;0;7.2;0
0.1;0;7.2;0.01
0.2;0;7.2;0.02
0.3;0;7.2;0.03
0.4;0;7.2;0.04
0.5;0;7.2;0.05
0.6;0;7.2;0.06
0.7;0;7.2;0.07
0.8;0;7.2;0.08
0.9;0;7.2;0.09
1;0;7.2;0.1
0;0.1;7.2;0.09
0.1;0.1;7.2;0.1
0.2;0.1;7.2;0.11
0.3;0.1;7.2;0.12
0.4;0.1;7.2;0.13
0.5;0.1;7.2;0.14
0.6;0.1;7.2;0.15
0.7;0.1;7.2;0.16
0.8;0.1;7.2;0.17
0.9;0.1;7.2;0.18
1;0.1;7.2;0.19
0;0.2;7.2;0.18
0.1;0.2;7.2;0.19
0.2;0.2;7.2;0.2
0.3;0.2;7.2;0.21
0.4;0.2;7.2;0.22
0.5;0.2;7.2;0.23
0.6;0.2;7.2;0.24
0.7;0.2;7.2;0.25
0.8;0.2;7.2;0.26
0.9;0.2;7.2;0.27
1;0.2;7.2;0.28
0;0.3;7.2;0.27
0.1;0.3;7.2;0.28
0.2;0.3;7.2;0.29
0.3;0.3;7.2;0.3
0.4;0.3;7.2;0.31
0.5;0.3;7.2;0.32
0.6;0.3;7.2;0.33
0.7;0.3;7.2;0.34
0.8;0.3;7.2;0.35
0.9;0.3;7.2;0.36
1;0.3;7.2;0.37
0;0.4;7.2;0.36
0.1;0.4;7.2;0.37
0.2;0.4;7.2;0.38
0.3;0.4;7.2;0.39
0.4;0.4;7.2;0.4
0.5;0.4;7.2;0.41
0.6;0.4;7.2;0.42
0.7;0.4;7.2;0.43
0.8;0.4;7.2;0.44
0.9;0.4;7.2;0.45
1;0.4;7.2;0.46
0;0.5;7.2;0.45
0.1;0.5;7.2;0.46
0.2;0.5;7.2;0.47
0.3;0.5;7.2;0.48
0.4;0.5;7.2;0.49
0.5;0.5;7.2;0.5
0.6;0.5;7.2;0.51
0.7;0.5;7.2;0.52
0.8;0.5;7.2;0.53
0.9;0.5;7.2;0.54
1;0.5;7.2;0.55
0;0.6;7.2;0.54
0.1;0.6;7.2;0.55
0.2;0.6;7.2;0.56
0.3;0.6;7.2;0.57
0.4;0.6;7.2;0.58
0.5;0.6;7.2;0.59
0.6;0.6;7.2;0.6
0.7;0.6;7.2;0.61
0.8;0.6;7.2;0.62
0.9;0.6;7.2;0.63
1;0.6;7.2;0.64
0;0.7;7.2;0.63
0.1;0.7;7.2;0.64
0.2;0.7;7.2;0.65
0.3;0.7;7.2;0.66
0.4;0.7;7.2;0.67
0.5;0.7;7.2;0.68
0.6;0.7;7.2;0.69
0.7;0.7;7.2;0.7
0.8;0.7;7.2;0.71
0.9;0.7;7.2;0.72
1;0.7;7.2;0.73
0;0.8;7.2;0.72
0.1;0.8;7.2;0.73
0.2;0.8;7.2;0.74
0.3;0.8;7.2;0.75
0.4;0.8;7.2;0.76
0.5;0.8;7.2;0.77
0.6;0.8;7.2;0.78
0.7;0.8;7.2;0.79
0.8;0.8;7.2;0.8
0.9;0.8;7.2;0.81
1;0.8;7.2;0.82
0;0.9;7.2;0.81
0.1;0.9;7.2;0.82
0.2;0.9;7.2;0.83
0.3;0.9;7.2;0.84
0.4;0.9;7.2;0.85
0.5;0.9;7.2;0.86
0.6;0.9;7.2;0.87
0.7;0.9;7.2;0.88
0.8;0.9;7.2;0.89
0.9;0.9;7.2;0.9
1;0.9;7.2;0.91
0;1;7.2;0.9
0.1;1;7.2;0.91
0.2;1;7.2;0.92
0.3;1;7.2;0.93
0.4;1;7.2;0.94
0.5;1;7.2;0.95
0.6;1;7.2;0.96
0.7;1;7.2;0.97
0.8;1;7.2;0.98
0.9;1;7.2;0.99
1;1;7.2;1
0;0;7.4;0
0.1;0;7.4;0.0075
0.2;0;7.4;0.015
0.3;0;7.4;0.0225
0.4;0;7.4;0.03
0.5;0;7.4;0.0375
0.6;0;7.4;0.045
0.7;0;7.4;0.0525
0.8;0;7.4;0.06
0.9;0;7.4;0.0675
1;0;7.4;0.075
0;0.1;7.4;0.0925
0.1;0.1;7.4;0.1
0.2;0.1;7.4;0.1075
0.3;0.1;7.4;0.115
0.4;0.1;7.4;0.1225
0.5;0.1;7.4;0.13
0.6;0.1;7.4;0.1375
0.7;0.1;7.4;0.145
0.8;0.1;7.4;0.1525
0.9;0.1;7.4;0.16
1;0.1;7.4;0.1675
0;0.2;7.4;0.185
0.1;0.2;7.4;0.1925
0.2;0.2;7.4;0.2
0.3;0.2;7.4;0.2075
0.4;0.2;7.4;0.215
0.5;0.2;7.4;0.2225
0.6;0.2;7.4;0.23
0.7;0.2;7.4;0.2375
0.8;0.2;7.4;0.245
0.9;0.2;7.4;0.2525
1;0.2;7.4;0.26
0;0.3;7.4;0.2775
0.1;0.3;7.4;0.285
0.2;0.3;7.4;0.2925
0.3;0.3;7.4;0.3
0.4;0.3;7.4;0.3075
0.5;0.3;7.4;0.315
0.6;0.3;7.4;0.3225
0.7;0.3;7.4;0.33
0.8;0.3;7.4;0.3375
0.9;0.3;7.4;0.345
1;0.3;7.4;0.3525
0;0.4;7.4;0.37
0.1;0.4;7.4;0.3775
0.2;0.4;7.4;0.385
0.3;0.4;7.4;0.3925
0.4;0.4;7.4;0.4
0.5;0.4;7.4;0.4075
0.6;0.4;7.4;0.415
0.7;0.4;7.4;0.4225
0.8;0.4;7.4;0.43
0.9;0.4;7.4;0.4375
1;0.4;7.4;0.445
0;0.5;7.4;0.4625
0.1;0.5;7.4;0.47
0.2;0.5;7.4;0.4775
0.3;0.5;7.4;0.485
0.4;0.5;7.4;0.4925
0.5;0.5;7.4;0.5
0.6;0.5;7.4;0.5075
0.7;0.5;7.4;0.515
0.8;0.5;7.4;0.5225
0.9;0.5;7.4;0.53
1;0.5;7.4;0.5375
0;0.6;7.4;0.555
0.1;0.6;7.4;0.5625
0.2;0.6;7.4;0.57
0.3;0.6;7.4;0.5775
0.4;0.6;7.4;0.585
0.5;0.6;7.4;0.5925
0.6;0.6;7.4;0.6
0.7;0.6;7.4;0.6075
0.8;0.6;7.4;0.615
0.9;0.6;7.4;0.6225
1;0.6;7.4;0.63
0;0.7;7.4;0.6475
0.1;0.7;7.4;0.655
0.2;0.7;7.4;0.6625
0.3;0.7;7.4;0.67
0.4;0.7;7.4;0.6775
0.5;0.7;7.4;0.685
0.6;0.7;7.4;0.6925
0.7;0.7;7.4;0.7
0.8;0.7;7.4;0.7075
0.9;0.7;7.4;0.715
1;0.7;7.4;0.7225
0;0.8;7.4;0.74
0.1;0.8;7.4;0.7475
0.2;0.8;7.4;0.755
0.3;0.8;7.4;0.7625
0.4;0.8;7.4;0.77
0.5;0.8;7.4;0.7775
0.6;0.8;7.4;0.785
0.7;0.8;7.4;0.7925
0.8;0.8;7.4;0.8
0.9;0.8;7.4;0.8075
1;0.8;7.4;0.815
0;0.9;7.4;0.8325
0.1;0.9;7.4;0.84
0.2;0.9;7.4;0.8475
0.3;0.9;7.4;0.855
0.4;0.9;7.4;0.8625
0.5;0.9;7.4;0.87
0.6;0.9;7.4;0.8775
0.7;0.9;7.4;0.885
0.8;0.9;7.4;0.8925
0.9;0.9;7.4;0.9
1;0.9;7.4;0.9075
0;1;7.4;0.925
0.1;1;7.4;0.9325
0.2;1;7.4;0.94
0.3;1;7.4;0.9475
0.4;1;7.4;0.955
0.5;1;7.4;0.9625
0.6;1;7.4;0.97
0.7;1;7.4;0.9775
0.8;1;7.4;0.985
0.9;1;7.4;0.9925
1;1;7.4;1
0;0;7.6;0
0.1;0;7.6;0.005
0.2;0;7.6;0.01
0.3;0;7.6;0.015
0.4;0;7.6;0.02
0.5;0;7.6;0.025
0.6;0;7.6;0.03
0.7;0;7.6;0.035
0.8;0;7.6;0.04
0.9;0;7.6;0.045
1;0;7.6;0.05
0;0.1;7.6;0.095
0.1;0.1;7.6;0.1
0.2;0.1;7.6;0.105
0.3;0.1;7.6;0.11
0.4;0.1;7.6;0.115
0.5;0.1;7.6;0.12
0.6;0.1;7.6;0.125
0.7;0.1;7.6;0.13
0.8;0.1;7.6;0.135
0.9;0.1;7.6;0.14
1;0.1;7.6;0.145
0;0.2;7.6;0.19
0.1;0.2;7.6;0.195
0.2;0.2;7.6;0.2
0.3;0.2;7.6;0.205
0.4;0.2;7.6;0.21
0.5;0.2;7.6;0.215
0.6;0.2;7.6;0.22
0.7;0.2;7.6;0.225
0.8;0.2;7.6;0.23
0.9;0.2;7.6;0.235
1;0.2;7.6;0.24
0;0.3;7.6;0.285
0.1;0.3;7.6;0.29
0.2;0.3;7.6;0.295
0.3;0.3;7.6;0.3
